673	877
673	878
673	879
673	880
673	881
673	882
673	883
679	884
682	885
682	886
685	887
685	888
685	889
687	890
687	891
687	892
688	893
695	894
695	895
698	896
705	897
705	898
705	899
706	900
706	901
706	902
706	903
706	904
706	905
707	906
707	907
707	908
707	909
707	910
708	911
708	912
708	913
708	914
710	915
710	916
710	917
710	918
710	919
711	920
711	921
712	922
712	923
712	924
712	925
712	926
712	927
712	928
712	929
712	930
712	931
712	932
712	933
712	934
712	935
712	936
712	937
712	938
712	939
712	940
712	941
712	942
713	943
713	944
713	945
713	946
713	947
719	948
724	949
735	950
735	951
735	952
735	953
735	954
771	955
771	956
771	957
777	958
777	959
777	960
777	961
778	962
778	963
781	964
781	965
781	966
781	967
781	968
781	969
781	970
781	971
781	972
781	973
781	974
783	975
784	976
784	977
784	978
784	979
784	980
786	981
787	982
794	983
795	984
795	985
795	986
795	987
795	988
795	989
795	990
795	991
795	992
795	993
795	994
795	995
795	996
795	997
795	998
795	999
795	1000
795	1001
795	1002
795	1003
796	1004
796	1005
796	1006
796	1007
796	1008
796	1009
796	1010
797	1011
797	1012
797	1013
797	1014
797	1015
797	1016
797	1017
797	1018
797	1019
797	1020
797	1021
797	1022
797	1023
797	1024
797	1025
797	1026
797	1027
797	1028
797	1029
797	1030
797	1031
797	1032
797	1033
797	1034
830	1035
830	1036
832	1037
832	1038
842	1039
843	1040
851	1041
851	1042
851	1043
851	1044
851	1045
851	1046
851	1047
863	1048
879	1049
879	1050
879	1051
888	1052
897	1053
897	1054
897	1055
897	1056
898	1057
899	1058
899	1059
899	1060
899	1061
899	1062
899	1063
899	1064
899	1065
899	1066
899	1067
899	1068
899	1069
903	1070
903	1071
906	1072
906	1073
906	1074
909	1075
909	1076
912	1077
912	1078
922	1079
922	1080
925	1081
927	1082
927	1083
927	1084
936	1085
936	1086
938	1087
938	1088
941	1089
941	1090
944	1091
944	1092
944	1093
944	1094
944	1095
944	1096
944	1097
944	1098
944	1099
947	1100
956	1101
966	1102
966	1103
977	1104
977	1105
977	1106
984	1107
984	1108
984	1109
985	1110
985	1111
991	1112
991	1113
995	1114
995	1115
1004	1116
1004	1117
1004	1118
1005	1119
1005	1120
1006	1121
1006	1122
1006	1123
1006	1124
1006	1125
1007	1126
1007	1127
1007	1128
1007	1129
1007	1130
1007	1131
1007	1132
1011	1133
1015	1134
1015	1135
1019	1136
1019	1137
1026	1138
1026	1139
1026	1140
1032	1141
1033	1142
1033	1143
1039	1144
1054	1145
1054	1146
1066	1147
1066	1148
1066	1149
1066	1150
1066	1151
1066	1152
1067	1153
1067	1154
1068	1155
1069	1156
1069	1157
1069	1158
1069	1159
1069	1160
1069	1161
1069	1162
1069	1163
1126	1164
1126	1165
1129	1166
1129	1167
1134	1168
1141	1169
